date,mean,std,z_score,ci_lower,ci_upper,ci_mid,pnl_no_fees_pred,pnl_pred,signal
2001-08-29,0.049800377049883576,0.004426437019859633,-0.603803766193069,,,,,,0
2001-09-26,0.04879615865996919,0.0037045909830409553,-0.8982796625659313,,,,,,0
2001-10-24,0.04760446461010218,0.0034698112043855048,-1.8726670113622113,,,,,,0
2001-11-21,0.046665701085753145,0.0031133618778088853,-1.4386065342976337,,,,,,0
2001-12-19,0.04604762994238307,0.0022644603900065885,-0.13220740681565202,,,,,,0
2002-01-16,0.04601874928769266,0.002252626657304109,0.3022952703811258,,,,,,0
2002-02-13,0.04588253464033312,0.0023000710911572743,-0.67352918688319,,,,,,0
2002-03-13,0.0457815056963832,0.0022101173102553203,0.5643394314410929,,,,,,0
2002-04-10,0.04616719208141898,0.002490121385725498,1.5617857039855156,,,,,,0
2002-05-08,0.0464015417819424,0.002742828181232325,1.462174664494195,,,,,,0
2002-06-05,0.04659328389771051,0.002817353559555814,0.7623769083890203,,,,,,0
2002-07-03,0.046483966343883035,0.0027881663047621824,0.012500907627642228,,,,,,0
2002-07-31,0.04596978407269699,0.002925698230649791,-1.2955797732739969,,,,,,0
2002-08-28,0.0452299238194459,0.003717483395544896,-2.0767892102723327,,,,,,0
2002-09-25,0.04444934640418562,0.004619228739687954,-1.9761855052468025,,,,,,0
2002-10-23,0.04359516638785222,0.0060834826188805894,-2.2343851079652106,,,,,,0
2002-11-20,0.043024590914619416,0.006556072312133973,-1.2591797846193569,,,,,,0
2002-12-18,0.04212258550491222,0.006945220689328625,-1.166327851491954,,,,,,0
2003-01-15,0.041070713869278644,0.007224141297833323,-1.1136738788315392,,,,,,0
2003-02-12,0.04027161227180823,0.007405445436600264,-0.8543123387450955,,,,,,0
2003-03-12,0.03910947399408096,0.007442022360629478,-0.9659349587410584,,,,,,0
2003-04-09,0.03740246668371175,0.007264799718865703,-1.3128143960955427,,,,,,0
2003-05-07,0.035943714716472355,0.0062707523863402715,-0.716892384839834,,,,,,0
2003-06-04,0.034422205754077145,0.005218148679073892,-1.0464732622184552,-8459.722908146465,-3502.2719290205996,-5980.997418583533,6258.953879945268,4777.970614205249,1
2003-07-02,0.032664110665725984,0.0046186853710433245,-1.9487202824877856,-7635.79570833803,-3170.3203953136235,-5403.058051825827,10529.04881305193,10805.126754824529,1
2003-07-30,0.031527259703957616,0.00383356601903989,-1.076546892393518,-7498.362657930475,-3233.0379153876497,-5365.700286659062,5776.427969117822,3997.4358024876738,1
2003-08-27,0.03143031379378805,0.003682640873523585,1.3085402442754603,-6951.827410777203,-2889.0611443387575,-4920.44427755798,-6438.59935689951,-5021.842723312264,-1
2003-09-24,0.03172185702535758,0.004138163900610229,1.7855983199098333,-4866.706266754427,-713.2588990628806,-2789.982582908654,-4981.78821261939,-4615.079318464383,-1
2003-10-22,0.032033653272467905,0.004150490881850599,0.487176437001341,-4636.3467955199485,-521.6859591957577,-2579.016377357853,-1256.4360096893047,0.0,0
2003-11-19,0.03210200583435242,0.004206240093005263,0.8453855662536228,-4148.490940829064,-83.03134570296447,-2115.761143266014,-1788.6339321573519,0.0,0
2003-12-17,0.03222888828550119,0.004292973789202368,0.8019533611600604,-3526.6067740345816,583.6214504510792,-1471.492661791751,-1180.0684860462588,0.0,0
2004-01-14,0.03240599167462925,0.004375272392315152,0.6677821472466089,-3019.3180286836896,1136.5258932081624,-941.3960677377635,-628.6474875234378,0.0,0
2004-02-11,0.032330903978068176,0.004354987415289077,0.14649980980773308,-2941.4733009784736,1197.019698607272,-872.2268011856007,-127.78106048289793,0.0,0
2004-03-10,0.03246037706833955,0.004366788263555677,0.2619173333751913,-2771.7275626457135,1401.786205764805,-684.9706784404544,-179.40569353731945,0.0,0
2004-04-07,0.03261833229690984,0.004221436768982817,-0.6395408590030048,-2817.7577804107495,1254.130682283536,-781.8135490636068,500.00170874832696,0.0,0
2004-05-05,0.032904739068421,0.004261551046370536,0.5319211291962788,-2751.7568368414095,1230.7594687576027,-760.4986840419035,-404.5253187678533,0.0,0
2004-06-02,0.03380645041753179,0.004585527939098409,1.4997945482819097,-2807.023339225596,890.3310622678111,-958.3461384788923,-1437.3223138576627,-135.05508612365156,-1
2004-06-30,0.03529672381507295,0.004141062602516124,1.8691857382217103,-1818.3866868716455,1567.6564675768614,-125.36510964739212,-234.3306750235063,0.0,0
2004-07-28,0.03638606003126289,0.003733283021033033,1.3863285664179619,-989.4542880166683,2280.7347440961357,645.6402280397336,895.0694917600899,0.0,0
2004-08-25,0.03676798002948421,0.003964891783751,1.121386855404647,50.95264899511585,3412.070544104677,1731.5115965498965,1941.6943443517684,0.0,0
2004-09-22,0.036599340273610996,0.003903074155193879,0.08180690941037133,86.16903675358662,3421.180627295467,1753.6748320245267,143.46271811867862,0.0,0
2004-10-20,0.036622432176672576,0.00388762833715806,-0.5830194165202568,-73.28822144464175,3214.3736493946076,1570.542713974983,-915.6568967218351,0.0,0
